processor_type_enc,log_ram,ram,processor_speed,total_storage,ppi,ssd_storage,Weight,total_pixels,ram_to_ssd_ratio,TypeName_Notebook,display_type_ord,Price
36,-1.161502921102972,-0.8701617828076473,-0.6073894069296288,0.8802105067502711,-0.9476671956888596,-1.0714514890391216,0.45310951210559186,-0.5310540913113753,0.0,1,1,35111.52
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.07019038621707945,-0.07590310418276833,0.0,1,2,42304.32
53,-1.161502921102972,-0.8701617828076473,-1.4116772867778529,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.21746697309727678,-0.07590310418276833,0.0156,1,2,39906.72
71,0.1358546346905845,-0.0880857914628133,-0.8084613768916851,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,-0.2538181049193547,-0.07590310418276833,0.0312,0,2,69157.44
58,1.5396034455647016,1.4760661912268547,0.5990424128427077,1.14598082683604,-0.13836300176483904,-0.277730506657103,0.8065733206180655,-0.07590310418276833,0.125,0,2,54825.12
62,-1.161502921102972,-0.8701617828076473,0.800114382804764,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.21746697309727678,-0.07590310418276833,0.0,1,2,42570.72
46,0.9474935343712165,0.6939901998820207,0.3979704428806515,1.14598082683604,-0.13836300176483904,-0.277730506657103,0.5120201468576708,-0.07590310418276833,0.0938,1,2,53759.52
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-1.4762137760249914,-0.07590310418276833,0.0312,1,2,78588.0
46,-1.161502921102972,-0.8701617828076473,0.3979704428806515,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.26164994916133566,-0.07590310418276833,0.0156,1,2,36816.48
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.20778674110084575,-0.13836300176483904,-1.0714514890391216,-0.07708620066311789,-0.07590310418276833,0.0,1,2,45820.8
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,0.2351620108154786,0.5159904757249154,-0.7251031829359855,-0.07590310418276833,0.0312,1,2,48058.56
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,1.4117511469218091,-0.45885668539856783,0.5159904757249154,2.544437045804392,-0.07590310418276833,0.0625,0,2,79813.44
86,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,3.006373067436423,-1.0767869531240308,-1.0714514890391216,-0.01817556591103895,-0.8118684579155703,0.0,1,1,20725.92
55,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,4.7336021314586825,0.5159904757249154,-1.181660602264597,4.392852042170826,0.0312,0,4,54825.12
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-0.9312904045682618,-0.07590310418276833,0.0312,0,2,98133.768
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.2763776078493557,-0.07590310418276833,0.0,1,2,30103.2
38,-1.161502921102972,-0.8701617828076473,0.19689847291859522,-0.9801817338501119,-0.813936018345289,-0.277730506657103,-1.1080223088244983,-0.8118684579155703,0.0312,1,1,27119.52
40,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.9801817338501119,-0.4496338455817698,-1.0714514890391216,-1.0343840153843997,-0.6344974974769677,0.0,0,1,58554.72
21,-2.2889927439558324,-1.2611997784800644,-1.4116772867778529,-1.1795094739144387,-0.813936018345289,-1.0714514890391216,-0.9018350871922224,-0.8118684579155703,0.0,1,1,14865.12
62,3.0036206069861486,4.6043701566061905,0.800114382804764,-0.1828707735928049,0.4242302270598365,2.103432440488952,-1.4762137760249914,-0.07590310418276833,0.0625,0,2,149130.72
87,-1.161502921102972,-0.8701617828076473,-2.4170371365881334,0.8802105067502711,-1.3050522385897805,-1.0714514890391216,1.1011264943784596,-0.8118684579155703,0.0,1,1,24828.48
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,-0.5189159613037095,-0.07590310418276833,0.0312,0,2,55938.672
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,-0.7144114137643429,0.2351620108154786,0.5159904757249154,-0.6956478655599461,-0.07590310418276833,0.0312,1,2,78854.4
